customer_id,age,salary,purchase_amount,city,membership_date,is_premium,rating,score,visits
500.5,32.0,55828.68,70.110825,London,2020-10-17 00:00:00,False,C,82.0849,5.0
292.0,30.0,87394.99,46.47758,New York,2020-10-18 00:00:00,False,B,28.14773,5.0
293.0,29.0,49908.938,49.833427,Paris,2020-10-19 00:00:00,True,B,7.00687,6.0
294.0,43.0,62577.363,140.35014,Tokyo,2020-10-20 00:00:00,True,B,5.6625557,4.0
295.0,38.0,51227.44,250.625,Tokyo,2020-10-21 00:00:00,False,A,12.037815,9.0
296.0,28.0,48516.656,299.86377,Paris,2020-10-22 00:00:00,True,C,58.07686,7.0
297.0,43.0,63786.15,86.06729,Paris,2020-10-23 00:00:00,False,B,92.87634,2.0
298.0,38.0,51571.824,44.1799,Paris,2020-10-24 00:00:00,True,B,49.674343,3.0
299.0,43.0,54010.883,154.90443,London,2020-10-25 00:00:00,False,B,84.29455,4.0
300.0,41.0,51571.824,28.901814,Paris,2020-10-26 00:00:00,True,C,44.58866,6.0
301.0,26.0,89519.3,299.86377,Tokyo,2020-10-27 00:00:00,False,A,70.85835,7.0
302.0,29.0,64880.637,44.40684,Paris,2020-10-28 00:00:00,False,B,73.18727,4.0
303.0,42.0,47375.605,106.89498,Paris,2020-10-29 00:00:00,False,A,17.39637,5.0
304.0,41.0,51571.824,27.496187,Paris,2020-10-30 00:00:00,True,B,36.121605,5.0
305.0,34.0,58047.65,21.268957,London,2020-10-31 00:00:00,False,B,63.730217,3.0
306.0,36.0,36522.98,250.3956,New York,2021-05-13 12:00:00,True,B,7.0696607,3.0
307.0,47.0,50422.72,10.736662,London,2020-11-02 00:00:00,False,A,36.15402,7.0
308.0,29.0,49863.215,70.51346,Paris,2020-11-03 00:00:00,False,B,53.479946,3.0
309.0,40.0,66288.43,70.110825,London,2020-11-04 00:00:00,True,B,99.62245,8.0
310.0,32.0,57120.473,3.9707994,Paris,2020-11-05 00:00:00,True,A,47.453358,8.0
311.0,32.0,49624.594,3.6683505,New York,2020-11-06 00:00:00,False,B,81.605675,5.0
312.0,45.0,62266.496,19.264074,Paris,2020-11-07 00:00:00,True,A,43.20673,5.0
313.0,43.0,70853.11,201.5681,Paris,2020-11-08 00:00:00,True,B,79.63907,3.0
314.0,43.0,58367.156,33.19527,Paris,2020-11-09 00:00:00,True,A,59.54148,3.0
315.0,48.0,50155.29,299.86377,New York,2020-11-10 00:00:00,False,B,88.659546,6.0
316.0,35.0,30322.457,87.13706,New York,2020-11-11 00:00:00,True,B,41.094254,5.0
317.0,41.0,34023.297,57.379063,New York,2020-11-12 00:00:00,False,B,60.430443,4.0
500.5,31.0,45421.63,86.77121,London,2020-11-13 00:00:00,False,B,63.00187,6.0
319.0,38.0,40857.316,72.71143,London,2021-05-13 12:00:00,False,B,41.738293,3.0
320.0,33.0,47195.43,142.20303,Paris,2020-11-15 00:00:00,False,C,14.431205,9.375
321.0,35.0,51571.824,33.197685,New York,2020-11-16 00:00:00,False,A,9.355941,1.0
322.0,40.0,57945.39,43.548687,Tokyo,2020-11-17 00:00:00,False,B,1.667155,6.0
323.0,26.0,48942.52,224.52063,Paris,2020-11-18 00:00:00,True,B,87.353424,1.0
324.0,55.0,57297.523,292.7261,New York,2020-11-19 00:00:00,False,B,50.44175,6.0
325.0,24.0,51571.824,223.08063,New York,2020-11-20 00:00:00,True,A,21.150675,5.0
326.0,35.0,20368.002,54.37759,London,2020-11-21 00:00:00,False,C,73.60354,4.0
327.0,46.0,35909.97,151.57906,Paris,2020-11-22 00:00:00,False,B,32.00161,3.0
328.0,42.0,47838.688,64.69045,New York,2020-11-23 00:00:00,False,A,50.60447,3.0
329.0,41.0,31854.578,68.8239,Paris,2020-11-24 00:00:00,True,B,16.251106,5.0
330.0,41.0,58998.93,22.901087,Paris,2020-11-25 00:00:00,False,B,95.97457,5.0
331.0,34.0,72961.266,89.435875,Tokyo,2020-11-26 00:00:00,False,B,85.15814,5.0
332.0,26.0,68281.43,70.110825,Paris,2020-11-27 00:00:00,True,C,86.37896,9.0
333.0,35.0,46798.355,40.281567,Paris,2020-11-28 00:00:00,False,B,40.677376,3.0
334.0,28.0,72360.89,193.12299,Tokyo,2020-11-29 00:00:00,False,B,76.23612,3.0
335.0,44.0,52230.01,23.202766,Paris,2020-11-30 00:00:00,False,B,14.387615,6.0
336.0,33.0,44943.71,7.381694,New York,2020-12-01 00:00:00,True,A,0.86190027,6.0
337.0,26.0,40798.96,7.150416,Paris,2020-12-02 00:00:00,True,A,1.9972932,3.0
338.0,31.0,45462.953,282.65723,Tokyo,2020-12-03 00:00:00,False,C,58.660175,5.0
339.0,39.0,44177.348,70.70847,Paris,2020-12-04 00:00:00,True,B,45.53949,4.0
340.0,29.0,52556.242,70.110825,Paris,2020-12-05 00:00:00,True,A,51.801537,1.0
341.0,26.0,52408.61,166.5366,London,2020-12-06 00:00:00,False,B,0.74631405,7.0
342.0,37.0,51571.824,180.6828,New York,2021-05-13 12:00:00,False,A,42.26866,7.0
343.0,37.0,56554.074,40.375313,New York,2021-05-13 12:00:00,False,B,71.806816,2.0
344.0,29.0,67859.695,70.110825,London,2020-12-09 00:00:00,False,C,44.26937,5.0
345.0,30.0,64243.312,147.45697,London,2020-12-10 00:00:00,False,B,73.221924,6.0
346.0,37.0,27726.531,106.319885,Paris,2020-12-11 00:00:00,False,C,23.301897,5.0
347.0,20.0,13163.672,16.439726,London,2021-05-13 12:00:00,False,A,50.44175,3.0
500.5,20.0,64014.797,208.65312,Paris,2020-12-13 00:00:00,False,C,58.843124,4.0
349.0,27.0,29496.82,77.45624,Tokyo,2020-12-14 00:00:00,False,B,21.07631,9.375
350.0,32.0,46628.52,33.19439,London,2020-12-15 00:00:00,False,C,23.672047,4.0
351.0,38.0,32448.305,55.378216,London,2020-12-16 00:00:00,False,A,62.803047,4.0
352.0,49.0,22970.293,3.8295076,Paris,2020-12-17 00:00:00,True,A,82.99396,4.0
353.0,43.0,58121.94,13.681312,New York,2020-12-18 00:00:00,False,C,41.56278,7.0
500.5,33.0,61387.33,145.04991,New York,2021-05-13 12:00:00,False,B,50.44175,8.0
355.0,34.0,41352.344,0.0011634823,Paris,2021-05-13 12:00:00,False,C,86.701164,6.0
356.0,24.0,13163.672,53.882366,Paris,2020-12-21 00:00:00,False,B,66.92683,6.0
357.0,34.0,41806.332,73.92124,Tokyo,2020-12-22 00:00:00,False,B,44.808548,3.0
358.0,32.0,55877.06,5.6183567,Tokyo,2020-12-23 00:00:00,False,B,48.79002,5.0
359.0,38.0,27816.326,299.86377,Paris,2020-12-24 00:00:00,False,B,20.425648,6.0
360.0,26.0,52750.4,25.634535,Paris,2020-12-25 00:00:00,True,C,62.680264,2.0
361.0,40.0,89519.3,299.86377,New York,2020-12-26 00:00:00,False,B,35.874252,8.0
362.0,50.0,58689.37,36.232304,Tokyo,2020-12-27 00:00:00,True,B,99.564514,5.0
363.0,33.0,51793.707,26.190603,Tokyo,2020-12-28 00:00:00,False,B,48.018353,4.0
364.0,39.0,35403.965,0.14749092,Paris,2020-12-29 00:00:00,False,B,50.44175,4.0
365.0,41.0,67948.57,70.110825,Paris,2020-12-30 00:00:00,False,A,56.58518,2.0
366.0,30.0,47622.055,299.86377,Tokyo,2020-12-31 00:00:00,False,C,91.6756,5.0
367.0,37.0,49590.434,25.398104,London,2021-01-01 00:00:00,True,B,80.08181,5.0
368.0,35.0,36000.98,108.78124,Paris,2021-01-02 00:00:00,False,B,45.113007,4.0
369.0,35.0,43350.766,135.43939,Paris,2021-01-03 00:00:00,False,B,71.86993,2.0
370.0,27.0,36727.96,188.66772,Paris,2021-01-04 00:00:00,False,A,58.62355,4.0
371.0,35.0,47405.81,54.92706,New York,2021-01-05 00:00:00,False,C,49.236706,4.0
372.0,39.0,75675.625,36.087074,Tokyo,2021-01-06 00:00:00,False,A,19.231577,1.0
373.0,49.0,29421.482,39.347992,London,2021-01-07 00:00:00,False,A,46.393627,8.0
374.0,44.0,25796.578,124.69545,New York,2021-01-08 00:00:00,True,A,24.58186,4.0
375.0,56.0,72067.555,169.70648,Tokyo,2021-01-09 00:00:00,False,B,91.484215,9.375
376.0,27.0,46860.145,20.042112,Paris,2021-01-10 00:00:00,False,C,33.54068,5.0
377.0,43.0,39963.91,46.353024,Paris,2021-01-11 00:00:00,False,C,95.2264,3.0
378.0,36.0,65598.57,232.21777,London,2021-01-12 00:00:00,False,B,53.30553,6.0
379.0,56.0,40915.766,164.34784,Paris,2021-01-13 00:00:00,False,C,63.154438,4.0
380.0,26.0,77390.15,70.110825,Paris,2021-01-14 00:00:00,False,A,54.294044,3.0
381.0,26.0,60168.887,140.34334,Tokyo,2021-01-15 00:00:00,True,C,12.938062,2.0
382.0,29.0,42681.33,49.95481,Paris,2021-01-16 00:00:00,False,B,37.582123,3.0
383.0,13.0,82359.625,70.110825,Paris,2021-01-17 00:00:00,True,A,9.914611,5.0
384.0,29.0,89519.3,299.86377,Paris,2021-01-18 00:00:00,True,B,62.295403,3.0
385.0,27.0,61131.43,8.170456,London,2021-01-19 00:00:00,False,B,44.68742,4.0
386.0,36.0,54489.39,78.63529,Paris,2021-01-20 00:00:00,False,A,77.7985,3.0
387.0,38.0,51571.824,123.55351,Paris,2021-01-21 00:00:00,False,A,22.047049,6.0
388.0,53.0,73422.664,18.310743,London,2021-05-13 12:00:00,False,C,16.456606,5.0
389.0,44.0,51571.824,151.70033,Tokyo,2021-01-23 00:00:00,True,B,40.633224,5.0
390.0,29.0,38698.73,87.6524,Tokyo,2021-01-24 00:00:00,False,B,92.65854,5.0
391.0,26.0,56899.582,299.86377,New York,2021-01-25 00:00:00,False,C,71.04218,4.0
392.0,39.0,39834.27,4.3348413,Paris,2021-01-26 00:00:00,False,B,41.89236,6.0
393.0,35.0,80200.81,30.83286,Paris,2021-01-27 00:00:00,False,B,51.72722,4.0
394.0,53.0,52048.03,70.110825,Paris,2021-01-28 00:00:00,True,B,8.421301,6.0
395.0,46.0,44520.176,35.177258,Tokyo,2021-01-29 00:00:00,False,B,98.45759,4.0
396.0,30.0,52770.203,125.32477,London,2021-01-30 00:00:00,True,B,66.64073,5.0
397.0,17.0,29793.105,142.29802,Paris,2021-01-31 00:00:00,False,A,28.540407,5.0
398.0,48.0,35425.79,10.815994,New York,2021-02-01 00:00:00,True,B,58.58084,4.0
399.0,33.0,68006.21,72.124725,Tokyo,2021-02-02 00:00:00,False,B,10.948236,5.0
400.0,47.0,40146.586,71.108826,London,2021-05-13 12:00:00,False,A,96.583664,3.0
401.0,19.0,34296.336,46.089447,London,2021-02-04 00:00:00,False,C,17.478498,4.0
402.0,29.0,58049.793,270.19418,London,2021-02-05 00:00:00,False,B,64.80303,6.0
403.0,35.0,67785.56,175.73947,Paris,2021-05-13 12:00:00,False,B,24.545446,6.0
404.0,35.0,60784.3,119.471375,Paris,2021-02-07 00:00:00,False,A,71.75614,1.0
405.0,30.0,64940.715,125.29062,Paris,2021-02-08 00:00:00,False,B,77.68214,3.0
406.0,41.0,38648.074,61.936924,Paris,2021-02-09 00:00:00,False,C,67.34197,4.0
407.0,24.0,28672.84,253.8238,London,2021-02-10 00:00:00,False,C,61.449947,6.0
408.0,33.0,72520.01,118.61179,Tokyo,2021-05-13 12:00:00,False,B,89.24691,4.0
409.0,36.0,45159.8,130.55666,Paris,2021-02-12 00:00:00,True,C,7.862671,3.0
410.0,40.0,46237.504,197.82643,Paris,2021-05-13 12:00:00,False,B,33.091476,9.375
411.0,42.0,69922.914,32.030388,London,2021-02-14 00:00:00,False,B,24.828749,5.0
412.0,23.0,58343.45,70.110825,Paris,2021-02-15 00:00:00,False,B,98.8014,4.0
413.0,19.0,56838.316,70.110825,Paris,2021-02-16 00:00:00,True,C,38.938976,5.0
414.0,47.0,82475.04,42.364223,Paris,2021-02-17 00:00:00,False,B,73.26127,5.0
415.0,38.0,40347.227,40.888664,Paris,2021-02-18 00:00:00,False,A,50.44175,7.0
416.0,27.0,63917.6,70.110825,London,2021-02-19 00:00:00,False,B,21.208124,7.0
417.0,50.0,50855.195,194.16797,London,2021-02-20 00:00:00,False,B,23.899769,7.0
418.0,36.0,54028.883,120.787994,London,2021-02-21 00:00:00,False,C,28.128456,2.0
419.0,46.0,72927.02,129.84914,New York,2021-05-13 12:00:00,False,B,41.11273,5.0
420.0,35.0,51571.824,82.57026,Paris,2021-02-23 00:00:00,False,B,23.432507,3.0
421.0,55.0,58074.44,293.91754,London,2021-02-24 00:00:00,False,A,1.9651483,7.0
422.0,52.0,66087.61,70.110825,Paris,2021-02-25 00:00:00,True,C,87.93931,2.0
423.0,32.0,44525.71,47.887115,Tokyo,2021-02-26 00:00:00,True,A,96.56098,6.0
424.0,44.0,37411.855,17.797342,Tokyo,2021-02-27 00:00:00,True,B,34.15704,4.0
425.0,41.0,34327.863,154.27408,London,2021-02-28 00:00:00,True,C,33.85069,8.0
426.0,48.0,20504.65,132.59293,Tokyo,2021-03-01 00:00:00,False,C,0.70918125,5.0
427.0,35.0,51571.824,48.508484,Tokyo,2021-03-02 00:00:00,False,B,68.02507,1.0
428.0,41.0,33451.875,2.55162,New York,2021-03-03 00:00:00,False,A,82.54399,2.0
429.0,45.0,89519.3,299.86377,Paris,2021-03-04 00:00:00,False,B,14.6608305,3.0
430.0,17.0,45847.8,1.1483669,Paris,2021-03-05 00:00:00,False,B,15.966635,6.0
431.0,23.0,54611.1,121.63821,New York,2021-03-06 00:00:00,False,C,79.00832,8.0
432.0,14.0,62236.06,299.86377,New York,2021-03-07 00:00:00,True,B,61.629074,4.0
433.0,32.0,62907.1,57.565098,Tokyo,2021-03-08 00:00:00,False,C,4.486056,3.0
434.0,42.0,41253.84,70.110825,Paris,2021-03-09 00:00:00,False,C,62.2547,6.0
435.0,50.0,47493.176,122.03428,Tokyo,2021-03-10 00:00:00,True,C,30.891773,6.0
500.5,35.0,54238.7,169.89696,New York,2021-03-11 00:00:00,False,C,36.872517,8.0
437.0,51.0,51571.824,79.06064,Paris,2021-03-12 00:00:00,False,B,76.973145,6.0
438.0,21.0,74110.19,70.110825,Tokyo,2021-03-13 00:00:00,False,B,81.09352,6.0
439.0,17.0,57364.625,5.3051386,Paris,2021-03-14 00:00:00,False,C,40.035664,5.0
440.0,34.0,51571.824,70.278465,Tokyo,2021-03-15 00:00:00,True,C,94.715294,4.0
441.0,38.0,59943.22,126.745926,London,2021-03-16 00:00:00,False,B,40.64627,5.0
442.0,34.0,67602.11,198.51535,Tokyo,2021-03-17 00:00:00,False,C,77.1836,5.0
443.0,14.0,52715.324,19.754356,New York,2021-03-18 00:00:00,False,B,48.387726,6.0
444.0,34.0,30547.521,160.94553,Paris,2021-03-19 00:00:00,True,A,89.753235,9.375
445.0,21.0,55995.32,80.454155,Paris,2021-03-20 00:00:00,True,B,90.77612,5.0
446.0,41.0,40229.65,50.50982,New York,2021-03-21 00:00:00,False,B,8.741681,7.0
447.0,38.0,42070.75,14.123531,London,2021-03-22 00:00:00,False,B,50.44175,7.0
448.0,25.0,58795.46,200.46738,New York,2021-03-23 00:00:00,False,A,82.55348,4.0
449.0,29.0,68574.24,17.111246,Tokyo,2021-03-24 00:00:00,True,C,79.13107,8.0
450.0,24.0,50319.074,37.075626,New York,2021-03-25 00:00:00,False,A,20.091133,6.0
451.0,34.0,54632.496,34.255444,New York,2021-03-26 00:00:00,False,C,80.51192,2.0
452.0,44.0,75533.23,205.11575,London,2021-03-27 00:00:00,True,C,85.013275,4.0
500.5,25.0,53611.297,111.68873,Tokyo,2021-03-28 00:00:00,False,B,28.915033,0.375
454.0,40.0,89025.25,159.29811,Paris,2021-03-29 00:00:00,True,B,95.226006,6.0
455.0,29.0,58482.645,28.830614,Paris,2021-03-30 00:00:00,False,B,4.986015,0.375
456.0,27.0,23588.559,98.049355,Paris,2021-03-31 00:00:00,False,B,50.44175,7.0
457.0,33.0,61300.125,84.80388,New York,2021-04-01 00:00:00,False,B,53.758114,9.0
458.0,24.0,55717.375,178.87463,Paris,2021-04-02 00:00:00,False,B,57.579247,7.0
459.0,29.0,69346.29,236.53871,London,2021-04-03 00:00:00,False,B,50.44175,2.0
460.0,23.0,60097.72,1.2231269,Paris,2021-04-04 00:00:00,False,C,50.44175,4.0
461.0,54.0,47923.16,112.0919,New York,2021-04-05 00:00:00,True,B,96.036674,8.0
462.0,35.0,31635.527,5.322758,London,2021-04-06 00:00:00,True,A,4.4588094,5.0
463.0,28.0,46864.652,79.59746,London,2021-04-07 00:00:00,False,B,14.306195,5.0
464.0,37.0,37242.19,33.91617,Paris,2021-04-08 00:00:00,False,B,1.4014517,6.0
465.0,33.0,41292.15,36.640297,London,2021-04-09 00:00:00,True,A,56.685844,2.0
466.0,32.0,58828.676,43.534485,New York,2021-04-10 00:00:00,False,B,93.22669,4.0
467.0,41.0,89519.3,299.86377,New York,2021-04-11 00:00:00,False,C,66.59472,7.0
468.0,42.0,55920.074,40.654064,Tokyo,2021-04-12 00:00:00,False,B,82.26575,3.0
469.0,29.0,32061.754,131.938,Paris,2021-04-13 00:00:00,False,A,1.3281204,6.0
470.0,29.0,56669.04,51.83999,London,2021-04-14 00:00:00,False,B,54.20153,2.0
471.0,32.0,67949.47,7.0801506,London,2021-04-15 00:00:00,False,B,45.9563,5.0
472.0,11.0,40853.258,153.13657,Tokyo,2021-04-16 00:00:00,False,A,49.896793,9.375
473.0,19.0,47989.742,70.110825,Tokyo,2021-04-17 00:00:00,False,B,7.2213187,5.0
474.0,48.0,50220.324,56.69849,Tokyo,2021-04-18 00:00:00,False,B,68.443535,4.0
475.0,51.0,38226.523,115.65928,Paris,2021-04-19 00:00:00,False,C,50.32204,4.0
476.0,32.0,59724.207,40.41502,Paris,2021-05-13 12:00:00,False,B,76.514885,8.0
477.0,40.0,48185.777,5.8249702,Paris,2021-04-21 00:00:00,False,C,48.529064,9.0
478.0,38.0,56292.99,46.82788,New York,2021-04-22 00:00:00,False,B,14.938164,7.0
479.0,35.0,36687.617,289.04462,London,2021-04-23 00:00:00,False,C,64.8257,7.0
480.0,35.0,43438.125,102.64806,Paris,2021-04-24 00:00:00,False,B,17.238636,3.0
481.0,33.0,60835.72,111.3155,New York,2021-04-25 00:00:00,False,A,87.239456,8.0
482.0,25.0,44407.504,100.04394,London,2021-04-26 00:00:00,False,B,61.311623,7.0
483.0,18.0,75904.46,22.188452,London,2021-04-27 00:00:00,True,C,15.720388,2.0
484.0,37.0,44005.457,54.185863,Tokyo,2021-04-28 00:00:00,True,C,96.2338,5.0
485.0,27.0,53370.27,70.110825,Tokyo,2021-04-29 00:00:00,False,B,51.836548,7.0
486.0,20.0,63988.863,10.688712,New York,2021-04-30 00:00:00,False,B,50.44175,6.0
487.0,28.0,28724.514,32.552624,Tokyo,2021-05-01 00:00:00,False,A,62.68329,1.0
488.0,35.0,23587.867,32.340473,Paris,2021-05-02 00:00:00,True,A,25.319891,3.0
489.0,51.0,27115.156,56.56672,Tokyo,2021-05-03 00:00:00,True,C,80.36935,4.0
490.0,43.0,68938.76,299.86377,Paris,2021-05-04 00:00:00,True,A,81.7822,4.0
491.0,34.0,41722.13,6.988886,Tokyo,2021-05-05 00:00:00,False,B,97.89474,3.0
492.0,49.0,88372.99,73.126656,London,2021-05-06 00:00:00,False,A,50.186954,7.0
493.0,35.0,41536.285,19.767647,New York,2021-05-07 00:00:00,False,A,45.49569,9.0
494.0,26.0,52768.27,299.86377,Paris,2021-05-08 00:00:00,False,C,75.34756,4.0
495.0,50.0,73131.65,12.025252,Tokyo,2021-05-09 00:00:00,True,B,13.247066,3.0
496.0,40.0,80091.39,51.684536,London,2021-05-10 00:00:00,True,A,54.69155,4.0
500.5,24.0,51571.824,133.89719,Paris,2021-05-11 00:00:00,False,B,50.44175,4.0
498.0,33.0,68125.49,121.92706,Paris,2021-05-12 00:00:00,False,B,8.947312,6.0
499.0,26.0,65360.938,54.944283,Paris,2021-05-13 00:00:00,False,B,41.79841,3.0
500.0,21.0,58887.902,42.54497,Paris,2021-05-14 00:00:00,False,B,85.32848,9.375
501.0,44.0,51571.824,50.685413,London,2021-05-15 00:00:00,True,B,85.615364,5.0
500.5,54.0,41732.215,30.69006,London,2021-05-16 00:00:00,False,B,9.923766,5.0
503.0,21.0,37727.016,22.983204,Tokyo,2021-05-17 00:00:00,False,B,9.072088,3.0
504.0,40.0,49949.383,65.97892,Tokyo,2021-05-18 00:00:00,True,C,26.269548,2.0
505.0,28.0,47447.23,31.27042,Tokyo,2021-05-19 00:00:00,True,A,87.47661,7.0
506.0,30.0,43201.58,33.892155,Paris,2021-05-20 00:00:00,False,B,12.890259,5.0
507.0,29.0,60445.812,106.93139,Paris,2021-05-21 00:00:00,False,C,71.99968,4.0
508.0,26.0,64329.58,299.86377,Paris,2021-05-22 00:00:00,False,A,10.116562,6.0
509.0,35.0,51326.1,92.542534,Tokyo,2021-05-23 00:00:00,False,B,62.313786,5.0
510.0,26.0,72162.95,8.01038,New York,2021-05-24 00:00:00,False,A,35.60673,4.0
511.0,37.0,32874.664,7.859267,Paris,2021-05-25 00:00:00,True,B,78.891396,7.0
512.0,35.0,47095.11,299.86377,New York,2021-05-26 00:00:00,True,C,23.369045,4.0
513.0,32.0,39247.664,35.28121,Paris,2021-05-27 00:00:00,False,B,63.92018,2.0
514.0,25.0,22001.951,9.658467,Paris,2021-05-28 00:00:00,True,B,23.568253,5.0
515.0,29.0,48759.79,91.3905,Paris,2021-05-13 12:00:00,False,A,71.36603,8.0
516.0,42.0,48173.79,97.72324,London,2021-05-13 12:00:00,True,C,87.367805,5.0
517.0,40.0,72701.75,104.55593,Paris,2021-05-31 00:00:00,True,B,12.68018,6.0
518.0,35.0,59462.176,31.11582,Paris,2021-06-01 00:00:00,True,B,86.65957,2.0
519.0,35.0,34637.2,1.5226014,Paris,2021-06-02 00:00:00,True,B,59.357525,3.0
520.0,42.0,77811.39,299.86377,Paris,2021-06-03 00:00:00,False,A,12.711049,3.0
521.0,18.0,89519.3,288.8735,Paris,2021-05-13 12:00:00,False,A,42.754185,7.0
522.0,40.0,58731.465,112.70929,London,2021-06-05 00:00:00,True,C,16.08603,5.0
523.0,28.0,46602.74,122.63202,Paris,2021-06-06 00:00:00,False,A,70.03479,2.0
524.0,40.0,35608.41,94.16276,Paris,2021-06-07 00:00:00,False,B,75.88681,2.0
525.0,27.0,51571.824,37.52862,Paris,2021-06-08 00:00:00,True,B,10.579652,7.0
526.0,16.0,66331.23,31.621359,Paris,2021-06-09 00:00:00,False,B,50.613987,8.0
527.0,18.0,78268.8,91.04784,Paris,2021-06-10 00:00:00,True,B,81.46251,4.0
528.0,35.0,73148.66,201.06294,Paris,2021-06-11 00:00:00,False,C,93.6163,4.0
500.5,37.0,42667.258,293.2452,Tokyo,2021-06-12 00:00:00,False,B,51.351788,4.0
530.0,25.0,33205.74,11.194414,Paris,2021-06-13 00:00:00,False,B,95.02792,3.0
531.0,35.0,52113.293,16.821585,Paris,2021-06-14 00:00:00,True,C,53.568897,4.0
532.0,18.0,51571.824,289.5638,Tokyo,2021-06-15 00:00:00,False,A,50.44175,6.0
533.0,34.0,54847.516,133.38356,Paris,2021-06-16 00:00:00,False,B,84.82031,5.0
500.5,22.0,47785.96,214.55286,London,2021-06-17 00:00:00,False,A,49.29827,5.0
535.0,28.0,43009.453,22.643976,Paris,2021-06-18 00:00:00,False,B,47.19025,3.0
536.0,35.0,26079.453,88.57272,Paris,2021-06-19 00:00:00,True,A,49.03125,6.0
537.0,26.0,57704.0,120.77787,Tokyo,2021-06-20 00:00:00,False,B,84.6785,4.0
538.0,31.0,89519.3,299.86377,Paris,2021-06-21 00:00:00,False,B,83.19415,2.0
539.0,45.0,32451.248,52.450493,Paris,2021-06-22 00:00:00,True,A,40.351997,5.0
540.0,29.0,13163.672,1.5514623,Paris,2021-06-23 00:00:00,True,B,33.329987,7.0
541.0,43.0,49587.277,87.44917,New York,2021-05-13 12:00:00,False,A,49.192802,8.0
542.0,23.0,76583.77,29.182604,Paris,2021-06-25 00:00:00,True,A,57.277252,0.375
543.0,40.0,74918.89,59.829937,London,2021-06-26 00:00:00,True,A,23.833721,5.0
544.0,49.0,43143.555,299.86377,London,2021-06-27 00:00:00,True,A,50.44175,4.0
545.0,11.0,40966.82,50.92191,Paris,2021-06-28 00:00:00,False,A,48.648277,6.0
546.0,27.0,57031.613,183.13423,Paris,2021-06-29 00:00:00,False,B,33.404556,4.0
547.0,40.0,51571.824,20.892094,Paris,2021-06-30 00:00:00,True,A,10.682099,7.0
548.0,32.0,54526.88,111.61466,Tokyo,2021-07-01 00:00:00,False,B,23.884516,2.0
549.0,38.0,61491.203,299.86377,London,2021-07-02 00:00:00,True,C,94.928116,3.0
550.0,28.0,68404.0,10.746617,Paris,2021-07-03 00:00:00,False,B,30.509968,3.0
551.0,35.0,48497.688,0.8354746,Tokyo,2021-05-13 12:00:00,False,A,16.88593,5.0
552.0,33.0,46944.895,56.842434,Paris,2021-07-05 00:00:00,False,B,46.06728,6.0
553.0,46.0,36830.26,9.719999,Paris,2021-07-06 00:00:00,False,B,30.708775,9.0
554.0,37.0,37596.793,137.98526,Paris,2021-07-07 00:00:00,False,C,3.515925,6.0
555.0,38.0,46602.816,245.98082,Paris,2021-07-08 00:00:00,False,C,32.31452,7.0
556.0,30.0,89519.3,299.86377,Paris,2021-07-09 00:00:00,True,C,54.410862,2.0
557.0,30.0,63703.77,29.936558,New York,2021-07-10 00:00:00,False,B,55.171238,2.0
558.0,30.0,37952.316,56.987404,Tokyo,2021-07-11 00:00:00,False,B,35.65589,8.0
559.0,38.0,72390.33,70.110825,Tokyo,2021-07-12 00:00:00,False,A,44.730274,8.0
560.0,30.0,45933.145,0.90953994,Paris,2021-07-13 00:00:00,True,A,96.55179,8.0
561.0,37.0,49679.492,89.026726,New York,2021-07-14 00:00:00,False,B,37.734848,7.0
562.0,55.0,38791.824,95.00846,Paris,2021-07-15 00:00:00,False,B,25.822681,6.0
563.0,43.0,13636.396,101.525024,New York,2021-07-16 00:00:00,True,A,24.346704,2.0
564.0,35.0,63260.68,27.710102,Paris,2021-07-17 00:00:00,False,B,50.44175,7.0
565.0,47.0,61052.66,125.194786,London,2021-07-18 00:00:00,True,B,75.95201,6.0
566.0,30.0,45780.086,9.584096,London,2021-07-19 00:00:00,True,C,20.598818,5.0
567.0,14.0,51004.86,22.223188,Paris,2021-07-20 00:00:00,True,A,70.92961,6.0
568.0,24.0,57739.09,209.93997,Paris,2021-07-21 00:00:00,False,B,2.1149824,4.0
569.0,16.0,26561.812,134.21747,Tokyo,2021-07-22 00:00:00,False,B,41.8933,4.0
570.0,31.0,51571.824,1.3840898,Paris,2021-07-23 00:00:00,False,B,77.58651,4.0
571.0,35.0,61913.97,28.551943,London,2021-07-24 00:00:00,False,B,33.873295,5.0
572.0,51.0,31185.658,24.131577,Paris,2021-07-25 00:00:00,True,B,56.37371,4.0
573.0,38.0,54403.367,31.58159,Paris,2021-07-26 00:00:00,False,B,20.497923,7.0
574.0,32.0,29651.273,28.44337,Paris,2021-07-27 00:00:00,True,A,74.19954,5.0
575.0,43.0,56996.45,6.456657,London,2021-07-28 00:00:00,False,A,5.2279105,4.0
576.0,12.0,49465.38,61.422607,Paris,2021-07-29 00:00:00,False,C,85.254265,1.0
577.0,37.0,25773.023,131.9509,London,2021-07-30 00:00:00,False,B,19.81964,6.0
578.0,42.0,67471.09,93.326324,New York,2021-07-31 00:00:00,False,B,87.439804,1.0
579.0,20.0,38981.125,111.74027,London,2021-08-01 00:00:00,False,A,35.252926,6.0
580.0,46.0,37846.215,8.46315,Paris,2021-08-02 00:00:00,False,B,72.26836,6.0
581.0,38.0,53008.54,299.86377,Tokyo,2021-08-03 00:00:00,False,C,31.92253,0.375
